x,y
"좋다,좋다,잘되다,괜찮다",향기
"다르다,사용하다,하다,가볍다,선택하다,되다,사용하다,사용하다,산뜻하다,좋다,좋다,기대하다",향기
좋다,향기
"들다,좋아하다,예쁘다,하다",색상
"쓰다,적당하다,하다",용량
"쓰다,좋다,사다,사다,좋다,번지다,뭉치다",색상
"착하다,넉넉하다,하다,바르다,좋다,빠르다,주다",용량
"쓰다,작다,쓰다,부담스럽다,비싸다",용량
"쓰다,보다,이쁘다,주문하다,이쁘다,들다,좋다",향기
"쓰다,겨울되다,같다,구매하다,좋다,번들거리다,끈적거리다,쓰다,좋다",감촉
"만족하다,저렴하다,많다",용량
"끈적거리다,좋다,많다,좋다,저렴하다,사다",용량
"쓰다,사다,자연스럽다,심다,그리다,붉다,없다,비싸다,쓰다,뒤떨어지다",색상
"산뜻하다,좋다",감촉
"쓰다,좋다,좋다",향기
"보다,다르다,예쁘다,싸다,좋다,만족하다",디자인
"구매하다,드라마틱하다,좋다,느끼다,나쁘다,은은하다,기름지다,튀다,없다,모르다,쓰다,덜다,바르다,익숙하다,불편하다,사용하다,나다",향기
"구매하다,들다,촉촉하다,건조하다,좋다",색상
"세일하다,빠르다,빠르다,좋다,삐다,이쁘다,좋다",디자인
"어둡다,어둡다,어둡다",색상
"쓰다,구매하다,하다,같다,좋다",가격
"번들거리다,순하다,깔끔하다,좋다",디자인
"크다,유명하다,하다,구매하다,이뿌다,되다,좋다",용량
"사용하다,촉촉하다,좋다,하다",감촉
"없다,살다,고민하다,번지다,없다,들다,구입하다,이쁘다,받다,바르다,번지다,들다,부드럽다,발리다,어둡다,하다,주다,어떡하다,예쁘다,주다,사용하다,같다,이다,감사하다",색상
"사용하다,촉촉하다",감촉
"저렴하다,크다,좋다,쓰다,좋다,다르다,바르다,같다,나오다,다르다,옮기다,그렇다,다르다,나오다,걸리다,하다,개선하다",용량
"들다,원하다,있다,다르다,시키다",색상
"넣다,사다,저렴하다,같다,뿌듯하다,구입하다",가격
"적용하다,저렴하다,하다,많다,좋다,하다,오다,꼼꼼하다,받다,사용하다",용량
"싸다,만족하다,구입하다",가격
"작다,좋다",용량
"쓰다,뒤집어지다,구매하다,많다,좋아하다,감사하다,빠르다,오다,믿다,주문하다,쓰다,살다",용량
"좋다,산뜻하다,느끼다,좋다",색상
"들다,바르다,들어가다,되다,오다,드리다",향기
"사용하다,예쁘다,촉촉하다,좋다",색상
"이뿌다,되다,구매하다",색상
"열다,좋다",향기
"쓰다,저렴하다,사다,좋다",가격
"많다,맞다,오다,없다,싸다,받다,좋다,쓰다,바꿔보다,들다",용량
"빠르다,받다,좋다,이쁘다,좋다",디자인
"있다,은은하다,연출하다,추천하다,맞추다,고급스럽다",디자인
"립밤하다,사다,들다,쓰다,쓰다,들다,없어지다,보다,들다,감사하다",디자인
"쓰다,나이들다,하다,좋다,가깝다,같다,가볍다,적당하다,크다,만들다,무겁기만하다,많다,차지하다",용량
"좋다,좋다",향기
"하다,짙다,자연스럽다,커버잘되다,들뜨다,회복되다,만족하다,좋다",색상
"좋다,예쁘다",감촉
"이뿌다,좋다",디자인
"무난하다,빠르다,좋다,같다,과하다",감촉
"남다,챙기다,감사하다,빠르다,쓰다,저렴하다,만족하다",가격
"매트하다,찾다,좋다,같다,같다",감촉
"하다,같다,바르다,다르다,바르다,먹다,매끈하다,같다,없어지다,잇다,작다,다르다,저렴하다,하다,잇다",용량
"쓰다,그렇다,믿다,쓰다,구매하다,크다,없다,들다",디자인
"빠르다,괜찮다,크다,놀래다,은은하다,바르다,같다,좋다,좋다,사용하다",향기
"하다,좋아하다,좋다,좋다",색상
"착하다,쓰다",가격
"없다,번들거리다,좋다",향기
"촉촉하다,저렴하다,좋다",가격
"쓰다,사다,사용하다,좋다,끈적이다,산뜻하다",감촉
"없다,같다,드리다,하다,사다,드리다,들다,다니다,하다,같다,이다,쓰다,이쁘다,안하다,보다,그렇다,괜찮다,같다",색상
,색상
"사용하다,선택하다,이쁘다,좋다,고급스럽다,가지다",색상
"예쁘다,나다,괜찮다",디자인
"적다,쓰다,좋다,쓰다,되다,팔다",용량
"주다,저렴하다,구입하다,좋다",가격
"저렴하다,구입하다,쓰다,쫀쫀하다",가격
"잘되다,되다,쓰다,하다,많다,하다",용량
"말하다,없다",가격
"빠르다,저렴하다,받다,없다,서운하다,쓰다",가격
"빠르다,저렴하다,구입하다,깨다,둘러지다,도착하다",가격
이쁘다,색상
"필요하다,많다,쓰다,같다,낮추다,모르다",용량
"쉽다,쓰다,있다,뜨다,은은하다",색상
"빠르다,좋다,아니다,시키다,좋다",색상
"차분하다,어울리다,많다,쓰다",용량
"쓰다,쓰다,있다,시원하다,좋다,쓰다,있다,싫다,하다,시원하다,없다,좋다,같다",감촉
나다,디자인
"돌다,붉다,잡다,발리다,부드럽다,가볍다,노리다",감촉
"하다,좋다,받다",향기
"들다,있다,같다,구매하다,싸다,같다,빠르다,좋다",가격
"쓰다,촉촉하다,좋다",감촉
"은은하다,촉촉하다,스며들다,많다,좋다,보내다,감사하다",향기
"주다,고맙다,하다,가리다,가깝다,찾다,발견하다,좋다,저렴하다,없다,득템하다,있다,사용하다,같다,있다",색상
"쓰다,좋다,작다,쓰다,끈적거리다,애용하다",용량
"구매하다,촉촉하다,비슷하다,넉넉하다,재구매하다,저렴하다,구입하다,좋다,구매하다,오다",용량
"이쁘다,사다,좋다,좋다,필요하다,있다,높다",감촉
"사용하다,검색하다,주문하다,좋다,말하다,없다,저렴하다,사다,추천하다",향기
"좋다,없다,저렴하다,사다,다르다,주다,많다,주다,좋다,다르다",용량
"쓰다,들다,구입하다,다르다,사다,이용하다,괜찮다,이용하다,주문하다,받다,보내다,흡족하다",감촉
"앗다,많다,들다,보다,들다,바르다,진하다",용량
"주다,쓰다,있다,좋다,사다,받다,저렴하다,사다,좋다,안되다,들다,낫다,같다,어쩌다,구입하다,사용하다",가격
"맞다,좋다,좋다,같다,쓰다,않다,추천하다,괜찮다",향기
"촉촉하다,좋다,매끄럽다",감촉
"예쁘다,좋다",디자인
"저렴하다,많다,떨어지다,좋다",용량
빠르다,향기
"열다,스럽다,놀래다,스며들다,번들거리다,같다,걱정하다,스며들다,번들거리다,없다,바르다,촉촉하다,건조하다,불편하다,구매하다,들다",감촉
"주문하다,오다,빠르다,감사하다,선물하다,전달하다,깔끔하다,좋다",디자인
"좋다,스며들다,싸다,아니다,적다,잇다",용량
들다,색상
"쓰다,필요하다,찾아보다,팔다,구매하다,없다,이쁘다,지다,빠르다",색상
"뭉개지다,묻다,올라오다,닫다,뭉개다,하다,없다,쓰다,하다,깔끔하다,생각하다,열다,되다,속상하다,저렴하다,사다,들다",가격
"매트하다,예쁘다,쓰다",색상
좋다,향기
"쓰다,바르다,좋다,구매하다,좋다,부드럽다,없다,예쁘다",색상
"샘플받다,쓰다,좋다,구입하다,쓰다,할인받다,싸다,많다,좋다,빠지다,있다,없다",용량
저렴하다,가격
"좋다,적다",용량
좋다,향기
"산뜻하다,발리다,촉촉하다,좋다,들다",향기
"좋다,많다,약하다",감촉
"들다,다르다,괜찮다,좋다,같다,들다",향기
"쓸다,많다,같다,길다,안전하다,오다,좋다",용량
"쓰다,부드럽다,끈적이다,촉촉하다,좋다,이쁘다,구입하다,좋다,좋다,크다,쓰다,같다",용량
"배송받다,깔끔하다,좋다,구입하다,바르다,쫀쫀하다,들다,쓰다",디자인
좋다,감촉
"좋다,싸다,살다,같다,좋다,빠르다,추천하다,슬다",가격
"촉촉하다,상큼하다,되다,같다,빠르다,괜찮다,많다,같다",향기
"좋다,많다",가격
"되다,걱정하다,괜하다,저렴하다,구매하다,잘하다,같다,많다,좋다",가격
"사다,좋다",향기
"많다,없다,쓸다,같다,받다",용량
"심하다,좋다,순하다,만족하다,쓰다,좋다,없다,있다",향기
"좋아하다,사다,고급스럽다,괜찮다,들다,좋다,챙기다,드리다",향기
"부드럽다,촉촉하다,들다,좋다",향기
"괜찮다,괜찮다",가격
"다르다,들다,하다,나다,반짝반짝하다,보이다,들다",디자인
"자연스럽다,예쁘다,바르다,촉촉하다,발리다,예쁘다,만족하다",디자인
"이쁘다,쓰다",디자인
"바르다,바르다,괜찮다,구매하다,보다,바르다,들뜨다,바르다,나서다,뜨다,좋다,없다",감촉
"은은하다,좋다",향기
"유명하다,안하다,바꾸다,사용하다,좋다",감촉
"빠르다,쓰다,가다,구매하다,크다,좋다",용량
"쓰다,구입하다,번들거리다,먹다",감촉
"빠르다,받다,좋다,않다,들다",향기
"이쁘다,들다",색상
"빠르다,저렴하다,만족하다",가격
"나다,좋다,쓰다,보송하다",향기
좋다,색상
"채우다,위하다,살다,괜찮다,예쁘다,들다",디자인
"빨갛다,쓰다,좋다,허옇다,만만하다,좋다,못쓰다,까매지다,유명하다,비교하다,작다,살다,하다,크다,낫다,갖다,다니다,편하다",향기
좋다,향기
"사다,촉촉하다,편하다,좋아하다,건조하다,힘들다,이쁘다,촉촉하다,바르다,감사하다",감촉
"보다,깔끔하다,좋다,빠르다",디자인
"쓰다,사다,쓰다,질리다,다르다,바꾸다,사다,자연스럽다,좋다",색상
"쓰다,떨어지다,구매하다,없다,적다,커버되다,좋다",용량
"크다,좋다",용량
"유명하다,만족하다,저렴하다,자다,같다,좋다",가격
"보다,모르다,작다,하다,가지다,다니다,뿌리다,가볍다,좋다,나다,뿌리다",용량
"예쁘다,좋다,마르다",디자인
"쓰다,좋다",감촉
"하다,주문하다,좋다,예쁘다,가지다,다니다",디자인
"괜찮다,기대하다,촉촉하다,생각하다,다르다,자연스럽다,튀다,같다,팔다,다르다,나다,촉촉하다,부드럽다",색상
"되다,옅다,안되다,섞다,하다",색상
"화사하다,구매하다,좋다,구매하다,좋다,구매하다,좋다",감촉
"알다,건조하다,없다,사다,쓰다,맞다,좋다",색상
"좋다,무겁다,들다,편하다,크다,좋다,어둡다,참고하다,좋다,좋다,무겁다,들다,편하다,크다,좋다,어둡다,참고하다",색상
"바르다,당기다,촉촉하다,비싸다,하다,좋아하다",감촉
"적다,아쉽다,약소하다",용량
"상쾌하다,좋다",향기
"좋다,눌러쓰다,편하다",향기
"되다,빠르다,부족하다,덧바르다,무겁다,많다,저렴하다,좋다",용량
"구매하다,구매하다,예쁘다,좋다",디자인
"이쁘다,되다,많다,쓰다,이쁘다,저렴하다,좋다,번창하다",용량
"빠르다,크다,좋다,아쉽다,있다,안심하다,사용하다,있다",용량
"빠르다,오다,이쁘다,같다",색상
"샘플하다,없다,서운하다,사용하다,가리다,좋다,연하다,부각되다",색상
"쓰다,싸다,좋다,좋다,강하다,쓰다,다르다,비싸다,내리다",향기
"가시다,아니다,정착하다,왠만하다,좋다,저렴하다,사소하다,훌륭하다,생각하다",가격
"좋다,만족하다",색상
"빠르다,있다,쓰다,좋다,구매하다,바르다,화장하다,뜨다,없다,좋다",감촉
"이쁘다,좋다,좋다",디자인
"서다,같다,이다,뜨다,이쁘다,쓰다",색상
"운좋다,당첨되다,쓰다,좋다,촉촉하다,좋다,비싸다,하다,좋다,쓰다,있다",감촉
"쓰다,뭉치다,바르다,있다,좋다,번지다,해결하다,쓰다,돌아오다",감촉
"빠르다,되다,오다,예쁘다,촉촉하다,좋다,나다,예뻐보이다,되다,새다,좋다",감촉
"좋다,괜찮다",향기
"사용하다,쓰다,급하다,빠르다,좋다,맞추다,사용하다,어둡다,하다,어울리다,좋다",색상
"건조하다,올라오다,채우다,되다,다르다,다르다,끈적이다,산뜻하다,좋다",감촉
"같다,반복되다,삭제되다,지급되다,회수되다,있다,있다,작성하다,좋다,뛰어나다,맞다,좋다,같다",감촉
"아니다,가볍다,사용하다,좋다,들다,쓰다,가볍다,좋다,적다",용량
"주다,사다,고급스럽다,이쁘다",디자인
"화사하다,보이다,좋다,좋다,두껍다,하다,답답하다,나다,칙칙하다,없다,가볍다,화장되다,좋다,화사하다,들다",감촉
"사용하다,맞다,들뜨다,바르다,좋다,건조하다,사용하다",감촉
"크다,좋다,만족하다,쓰다,사다",용량
"사다,사다,바르다,밀리다,괜찮다,사용하다,좋다",향기
"쓰다,이쁘다,들다,좋다,같다,앙증맞다",디자인
"쓰다,만족하다,재구매하다,번지다,빌리다,쓰다,번지다,하다,쓰다,좋다,동의하다,많다,빠르다",용량
"빠르다,좋다,순하다,없다,순하다,하다,번창하다,이용하다",감촉
"커버도잘되다,촉촉하다,좋다",감촉
"좋다,비슷하다,만족하다,약하다,적당하다,쓰다,알다,있다",감촉
"애용하다,씻다,만족하다,이용하다,구매하다,쓰다,작다,쓰다,굳다",용량
"이쁘다,좋다,촉촉하다,오래가다,하다",색상
"뒤집어지다,사용하다,이거만하다,없다,따갑다,하다,바르다,잡히다,쓰다,구매하다",감촉
많다,용량
"뭉치다,올라가다,편안하다",감촉
"사용하다,쓰다,맞다,같다,바뀌다,사다,예쁘다,같다,기분좋다,감사하다",디자인
"하다,적다,비싸다,느리다",용량
"다르다,비하다,좋다,같다,없다,비하다,많다",용량
"구매하다,유명하다,알다,먹다,좋다,감사하다",향기
"주문하다,들다,주문하다,만족스럽다,좋다",향기
"저렴하다,모르다,작다,같다",용량
"구매하다,쓰다,구매하다,쓰다,삼만원안되다,구매하다,순하다,발리다,좋다,많다,좋다,같다",용량
"살다,알아보다,싸다,사다,쓰다,묽다,흡수되다,은은하다,좋다",향기
"가볍다,바르다,흡수되다,사용하다,없다,좋다",감촉
"쓰다,사용하다,스며들다,좋다,건조하다,같다,비싸다",감촉
"일다,있다,채우다,탁월하다,만들다,보충하다,좋다",감촉
"되다,사다,사용하다,편하다,다양하다,좋다,좋다,넣다,좋다",색상
"비싸다,그렇다,괜찮다,심하다,이다,바르다,잘되다,아니다,다르다,바르다,같다,저렴하다,좋다,같다",가격
"쓰다,좋다,좋다,바르다,따갑다,달아오르다,없다,좋다,하얗다,잡다,그렇다,뻣뻣하다,촉촉하다",향기
"바르다,자다,일어나다,반하다,쓰다,많다,싸다,좋다,쓰다,틀다,쓰다,쓰다,쓰다",용량
"쓰다,모르다,애용하다,들다,뜸하다,주문하다,푸짐하다,따르다,흡족하다,감사하다,좋다,없다,좋다,기분좋다",가격
"좋다,입다,크다",향기
"사다,저렴하다,사다,쓸만하다",가격
"사다,언니하다,나누다,사용하다,사용하다,사용하다,말하다,아니다,같다,많다,쓰다,있다,쓰다",용량
"인색하다,고려하다,싸다,아니다",가격
"부족하다,좋다",용량
하다,색상
"좋다,크다,싸다,같다",용량
"하다,만족하다,좋아하다,좋다,오다,주다,쓰다,좋다,쓰다,쓰다,구매하다,적다,있다,좋다,같다,이다,흥하다",향기
